smiles,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,drugban_affinity,moltrans_affinity,tankbind_affinity,unimol_similarity
CCC(CC)(c1ccc(OCC(CO)CO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,initial_370,reference,5.732515335,7.167914867,4.828294754,8.271684647,-10.1,-1.917143583,0.920782864,-8.88793521,-6.95929384,-9.762662,0.9491456
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC)CC1O,newRef_137,reference,7.260540485,5.908783436,4.560971737,7.804105759,-10.1,-2.103008032,0.924631298,-7.765468633,-6.940623315,-9.756039,0.9614129
CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,newRef_137,reference,4.879904747,6.26995945,4.761093616,7.672451019,-10.1,-1.971650839,0.913291156,-8.394889,-7.463263,-9.32166,0.2857142857142857
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(=O)O)CC(O)CC1O,G2,gmdldr_reinvent,6.387432098,7.380070686,5.391427517,9.532369614,-10.2,-0.249303281,0.929410756,-7.549935762,-7.192660004,-9.760093,0.9547161
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC)CC(O)CC1O,G2,gmdldr_reinvent,8.526046753,7.972869873,7.450297356,9.611427307,-10.2,-1.665002584,0.923606515,-6.863874847,-6.806353584,-9.755777,0.9691784
CCn1c(C(=O)NCCC#N)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G2,gmdldr_reinvent,7.390072346,6.948698044,6.725916862,8.561543465,-10.2,-1.679944038,0.92541045,-7.926000985,-7.321465956,-9.753708,0.95581603
CC1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CCCC[C@H]3[C@H](C)CCCC(C)(C)O)C[C@H]1O,initial_370,reference,5.267688751,5.265303135,5.318814754,5.915917397,-10.2,-1.343585014,0.93128854,-8.809470219,-6.910580068,-9.749986,0.9691538
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)[C@@H](O)[C@@H](O)C[C@@H]1O,initial_370,reference,6.774604321,6.322599411,6.92425251,8.384395599,-10.2,-0.643537521,0.92973119,-8.56414898,-6.952625893,-9.755886,0.979213
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CCCC(C)C,initial_370,reference,5.65628767,5.402302742,6.879642963,7.075000763,-10.2,-0.721137345,0.927782476,-8.276715571,-6.390195142,-9.758062,0.948262
C=C1CC(CC(C)C2CCC3C(=CC=C4CC(O)CC(O)C4=C)CCCC32C)OC1=O,initial_370,reference,6.66744566,6.874246597,5.975146294,8.4036026,-10.2,-1.271757603,0.917395234,-7.625454586,-6.688995811,-9.768645,0.9686818
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)CC1O,initial_370,reference,6.628684998,6.597640991,4.541899681,8.261980057,-10.2,-1.421587944,0.920773506,-8.224224919,-6.997804314,-9.766977,0.96492124
COCOCCC=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC1O,initial_370,reference,4.78402853,5.35327816,4.336482048,5.471596718,-10.2,1.240245581,0.915039837,-8.849525,-7.888292,-8.133465,0.6811594202898551
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2CCCc2ccccc2)CC(O)CC1O,initial_370,reference,4.793015957,5.631490707,4.579000473,5.433443069,-10.2,0.592438221,0.912772477,-7.622122,-7.689913,-8.860502,0.391304347826087
CCSC(=S)SC(=O)NCCCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.91817379,6.100730896,7.266088009,7.943739891,-10.2,-0.10565576,0.914467752,-8.488966,-7.676504,-8.445765,0.5945945945945946
CNC(=O)C(=O)CCCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,7.015861988,5.482730865,7.147158623,7.398601532,-10.2,-1.106054544,0.923022687,-8.134873,-7.906165,-9.176677,0.676923076923077
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(OC(CCO)CCO)c(C)c1,initial_370,reference,5.965556145,6.934435844,4.598579407,8.156814575,-10.2,-2.272463799,0.920952976,-8.361654,-7.722247,-9.079441,0.1058823529411764
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CCC(C)(C)O)CC1O,initial_370,reference,7.457934856,8.136475563,7.596170425,9.524459839,-10.2,-1.638935208,0.925757706,-8.066510289,-6.850948844,-9.746243,0.9674713
COC(=O)c1ccc(OCc2oc(-c3ccccc3OC)nc2C)cc1,initial_370,reference,4.860051155,5.79149437,4.729122639,8.626060486,-10.2,-1.318395495,0.922446668,-8.789696,-7.935423,-9.129888,0.053763440860215
COC(=O)c1ccccc1OCc1oc(-c2ccccc2OC)nc1C,initial_370,reference,5.550145626,6.143841267,4.932366848,8.425254822,-10.2,-2.010111809,0.925345063,-8.295247,-8.099374,-9.397126,0.0555555555555555
CCCCC1CCC2(C)C(CCC2C(C)CCCC(C)(C)O)C1=CC=C1CC(O)CC(O)C1,newRef_137,reference,8.69543457,8.54489994,7.303237915,9.014298439,-10.2,-1.948782563,0.922849476,-8.322889,-7.321251,-9.246263,0.6461538461538462
C=C1C(O)CC(=CC=C2CCCC3(C)C(C#CC#CC(O)C45CC6CC(CC(C6)C4)C5)CCC23)CC1O,newRef_137,reference,4.527248383,6.045809269,5.522279263,9.016487122,-10.2,-1.743090153,0.92325604,-8.651564351,-7.442273362,-9.751862,0.93936586
C=C1C(=CC=C2CCCC3(C)C2CCC3C(CCCC(C)(C)O)CCCC(C)(C)O)CC(O)CC1O,newRef_137,reference,6.216271877,7.894160748,6.635650635,9.096759796,-10.2,0.133744657,0.900577724,-8.489393,-7.558776,-8.207282,0.6212121212121212
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)CC1O,G3,transmol-reinvent-gmdldr,7.790313244,8.064002037,7.75839901,9.781510353,-10.232,-2.338964224,0.929002583,-8.055901024,-7.291446082,-9.767168,0.96934617
C#CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC,G2,gmdldr_transmol,7.049849987,6.510340214,4.867858887,8.681260109,-10.3,-1.188944578,0.928448856,-8.36939342,-6.918217363,-9.749767,0.96293473
CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,G2,gmdldr_transmol,7.080456257,6.605853558,5.836001396,8.228843689,-10.3,-0.807036102,0.925865769,-8.547765166,-6.9229178,-9.748389,0.94295627
CC1=C(C=CC2=CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,G2,reinvent_transmol,8.089406967,8.122926712,5.948954582,9.815057755,-10.3,-2.145984888,0.933821857,-8.07819758,-7.059740176,-9.751007,0.9674376
CCC(CC)(c1ccc(OCC(=O)O)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G2,reinvent_transmol,5.550145626,6.143841267,4.932366848,8.425255775,-10.3,-2.196834087,0.919641793,-8.519251662,-7.45882639,-9.756341,0.9523821
CCn1c(C(=O)N(C)CCC#N)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G2,reinvent_transmol,6.66744566,6.874246597,5.975146294,8.4036026,-10.3,-1.203654528,0.919618785,-7.62161069,-7.080946894,-9.74532,0.9455708
CCn1c(C(=O)NCCCO)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,G2,reinvent_transmol,6.323387623,6.702601433,7.072906017,7.972141266,-10.3,-1.290553927,0.929700971,-9.460044218,-7.101784296,-9.745705,0.9560399
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)(C)O)CC(O)CC1O,G2,gmdldr_reinvent,8.316912651,8.161810875,7.778336048,9.653635025,-10.3,-1.114530921,0.930210888,-9.138892689,-6.427987054,-9.754599,0.96925735
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCCCO)CC(O)CC1O,G2,gmdldr_reinvent,7.263942719,8.673665047,7.471953869,9.619132996,-10.3,-1.339292049,0.918435276,-7.324298592,-7.5144812,-9.752545,0.97139025
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC)CC(O)CC1O,G2,gmdldr_reinvent,8.048359871,8.292284966,7.467984676,9.653633118,-10.3,-1.916929483,0.923063576,-7.540584173,-6.6507287,-9.753567,0.967402
CCn1c(C(=O)NCC(O)CO)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,G2,gmdldr_reinvent,6.316910744,6.793450832,6.342170715,7.87216568,-10.3,-1.629062414,0.92254591,-8.607679248,-6.642617467,-9.749112,0.9502919
CCn1c(C(=O)NCCCO)ccc1C(CC)(CC)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,G2,gmdldr_reinvent,5.828364372,5.978766918,6.179763317,6.65514946,-10.3,-1.5185256,0.930141628,-8.227087965,-6.794114507,-9.74748,0.9510374
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,initial_370,reference,6.675889015,6.51692009,4.811543941,9.060742378,-10.3,-1.026013136,0.930549622,-7.558930038,-6.918935535,-9.772463,0.9330369
N[C@@H](CCCC[NH3+])CNC(=O)O,initial_370,reference,5.021199703,5.981944084,4.624753475,5.965760231,-10.3,-2.111381531,0.927488983,-7.382621889,-6.936800768,-9.764606,0.8639202
CC1(C)[C@H](/C=C/C=C2C[C@@H](O)C[C@H](O)C2)CC[C@]1(C)CCC#CC(O)(C(F)(F)F)C(F)(F)F,initial_370,reference,5.347023964,5.200228691,6.821007252,6.380212784,-10.3,-1.40799129,0.91970247,-7.691095044,-7.055430332,-9.758943,0.9125968
C[C@H](CC[C@@H](O)CCO)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](CC(C)(C)O)CC[C@]4(C)[C@H]3CC[C@]12C,initial_370,reference,6.007121086,5.747913361,4.984562397,8.075345993,-10.3,-1.651432991,0.931485295,-7.756233636,-7.306262932,-9.763263,0.9350169
C=C1/C(=C\C=C(/CCCCCC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O,initial_370,reference,6.865652084,6.347398281,5.167110443,8.874628067,-10.3,-1.345233917,0.92858392,-9.349136146,-6.67191255,-9.747569,0.96378154
C=C(CCC(C)(C)O)C[C@H](C)[C@H]1CC[C@H]2/C(=C/C=C3/C[C@@H](O)C[C@H](O)C3=C)CCC[C@]12C,initial_370,reference,5.078192711,6.305941582,5.822182178,5.664871216,-10.3,-0.296853691,0.925516069,-7.08285576,-6.651476652,-9.748076,0.97329193
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,initial_370,reference,6.47214222,6.486810207,6.961515903,8.376524925,-10.3,-0.680351853,0.914919555,-6.969351628,-7.23951503,-9.749861,0.9741025
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2(C)C)CC(O)CC1O,initial_370,reference,5.77203083,5.483500957,4.504570484,7.363642693,-10.3,-0.970612824,0.917353928,-8.145196,-7.717464,-9.423501,0.4545454545454545
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)C(CCCO)C1O,initial_370,reference,7.049849987,6.510340214,4.867858887,8.681260109,-10.3,-1.118490815,0.931955993,-7.903471606,-6.700275371,-9.756249,0.9506229
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CC)CC(O)C(OCCCO)C1O,initial_370,reference,5.803323746,5.898667812,4.404201031,5.878027916,-10.3,-1.278023005,0.930413663,-8.546249,-7.58404,-8.765338,0.3777777777777777
CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)C(=CCCO)C(O)C3)CCCC21C,initial_370,reference,4.835261822,6.017082691,4.450706482,4.78543663,-10.3,0.356005341,0.908927917,-8.530095,-7.742019,-9.28143,0.746031746031746
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2Cc2ccc(OC)cc2)CC(O)CC1O,initial_370,reference,4.937203884,6.097184181,4.343489647,4.915310383,-10.3,0.799258113,0.89426738,-8.92726,-7.783612,-8.572154,0.3763440860215054
CCC(CC)(c1ccc(NCCC(C)(C)O)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,initial_370,reference,4.886970997,6.144661903,4.476433277,5.079675674,-10.3,0.953263283,0.915076911,-8.158763526,-6.527698064,-9.761454,0.9516012
CCCCS(=O)(=O)NCCCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.015673637,6.7287817,6.246338367,8.168413162,-10.3,-1.320852518,0.923664093,-7.966209,-7.370306,-9.831411,0.6376811594202898
CC(CCCCNS(N)(=O)=O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.200046539,6.878390789,6.127729416,8.20930481,-10.3,-0.776348114,0.931335628,-8.764093,-7.917442,-9.542347,0.676923076923077
COC(=O)C(=O)CCCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.323387623,6.702601433,7.072906017,7.972141266,-10.3,-1.395686626,0.919356346,-8.179078,-8.320122,-8.772264,0.676923076923077
CC(CCCCCNS(C)(=O)=O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.333566666,5.855343819,7.110656261,8.069149971,-10.3,-0.877730846,0.917084515,-8.252729054,-6.523934651,-9.761268,0.95251244
CC(CCCCN(O)C=O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.476652145,6.187590599,6.843382835,7.651802063,-10.3,-1.602363825,0.91419518,-8.65688,-8.046219,-9.534236,0.7096774193548387
CON(C)C(=O)CCCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.740531921,6.344194889,7.138875961,7.980220795,-10.3,-0.768297791,0.919799745,-8.182272,-7.762112,-9.084254,0.6567164179104478
CC(CCCCNS(=O)(=O)c1ccc(C#N)cc1)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,5.889201164,6.131548882,4.854387283,8.361944199,-10.3,-1.988009453,0.920013726,-8.573295,-7.79742,-8.903384,0.5866666666666667
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(OC(CO)CCO)c(C)c1,initial_370,reference,5.501119614,6.639094353,5.187446594,8.537894249,-10.3,-2.19115448,0.931704223,-8.653697,-7.613957,-8.771265,0.1034482758620689
CCC(=CC=CC(O)(C(F)(F)F)C(F)(F)F)c1cccc(OCc2ccc(CO)c(CO)c2)c1,initial_370,reference,5.701444626,6.344409466,4.674848557,8.293702126,-10.3,-2.090147495,0.921205521,-8.703224,-7.233569,-8.916056,0.0729166666666666
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(C(=O)NCCC(=O)O)n1C,initial_370,reference,8.542964935,8.531740189,7.298834801,9.562001228,-10.3,-2.114003181,0.921876907,-8.835464089,-6.942565007,-9.749928,0.9527831
COc1cccc(-c2nc(C)c(COc3cccc(C(=O)O)c3)o2)c1,initial_370,reference,4.891663074,6.026705742,4.679492474,9.093328476,-10.3,-2.044775009,0.929279983,-8.736302,-7.44425,-9.307222,0.053763440860215
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CCC(O)c2ccc(O)cc2)CC1O,initial_370,reference,8.176673889,7.925686836,6.140135765,8.608494759,-10.3,-1.637336493,0.933106124,-8.175585,-7.419729,-8.889442,0.4444444444444444
CCC(CC)(c1ccc(OCC(O)CO)c(C)c1)c1ccc(OCC(C)(C)O)c(C)c1,newRef_137,reference,5.541942596,6.197982788,5.678144932,7.486895561,-10.3,-1.938120008,0.92840451,-8.340202,-7.798374,-9.185762,0.1234567901234567
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCC(C)(C)O)CC1O,newRef_137,reference,6.439241409,5.639728069,4.499779701,6.727791786,-10.3,-0.606297374,0.926122665,-8.511606618,-7.046426256,-9.747573,0.97991896
C=C1C(O)CC(=CC=C2CCCC3(C)C(=C(C)CCCC(C)(C)O)CCC23)CC1O,newRef_137,reference,6.149802208,5.844162464,4.251513958,6.592718124,-10.3,-1.349737644,0.918242753,-7.818896,-7.527656,-8.558203,0.4647887323943662
C=CCC1CCC2(C)C(CCC2C(C)CCCC(C)(C)O)C1=CC=C1CC(O)C(=CCO)C(O)C1,newRef_137,reference,8.660892487,8.393054962,7.319400787,8.78226757,-10.3,-1.816134691,0.924457371,-8.329281,-7.544308,-9.119939,0.5135135135135135
CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)n1C,G2,gmdldr_transmol,6.768928528,6.337340832,6.649881363,7.879179001,-10.4,-1.111078978,0.923473001,-8.030497923,-7.154644706,-9.746355,0.9414464
CCn1c(C(=O)NC(C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G2,gmdldr_transmol,6.109093666,6.202278137,6.355064869,9.089280128,-10.4,-1.764899731,0.92491293,-9.199302406,-6.860245046,-9.745355,0.95102286
CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)n1CC,G2,reinvent_transmol,6.682682991,6.370316505,7.119640827,7.591911316,-10.4,-0.53723526,0.910668075,-8.931337506,-7.085179125,-9.742783,0.94550693
CCn1c(C(=O)N(C)CC(=O)O)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G2,reinvent_transmol,5.971888542,6.048771858,6.691829205,8.856450081,-10.4,-1.448440313,0.922900379,-9.786904107,-6.955408257,-9.749404,0.95611864
CCn1c(C(=O)N(C)CC(=O)O)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,G2,reinvent_transmol,5.367377281,6.323412895,5.683225155,7.648614883,-10.4,-1.246312141,0.924603939,-8.280709034,-6.354134853,-9.752217,0.96226174
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCC)CCCC)CC(O)CC1O,G2,gmdldr_reinvent,8.313011169,8.427350044,7.626875877,9.514644623,-10.4,-1.660843015,0.927764535,-8.227377964,-6.760123018,-9.751518,0.9658649
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(=O)O)CC(O)CC1O,G2,gmdldr_reinvent,6.745537758,7.802678108,6.265326977,9.669286728,-10.4,-0.652561426,0.922003925,-7.557189889,-6.975238113,-9.767265,0.951288
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)(C)CC)CC1O,G2,gmdldr_reinvent,8.132604599,6.630746841,7.101629734,8.970376968,-10.4,-1.068509817,0.921558022,-7.471261773,-6.923042381,-9.75467,0.9695852
CCn1c(C(=O)NCC(O)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G2,gmdldr_reinvent,6.171826839,6.169975758,6.940690994,8.528558731,-10.4,-1.389209986,0.924161375,-8.806815771,-6.881159297,-9.748344,0.96055466
CCC(CC)(c1ccc(C#CC(O)(C(F)(F)F)C(F)(F)F)c(C)c1)c1ccc(OC[C@@H](O)CCC(=O)O)c(C)c1,initial_370,reference,6.721833229,8.303364754,7.789723396,9.431963921,-10.4,-1.437626719,0.929231942,-8.722530539,-6.59244935,-9.74568,0.9165503
C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H](C#CC#C[C@@H](O)[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)CC[C@@H]23)C[C@H]1O,initial_370,reference,7.242318153,8.126742363,6.191930294,9.599963188,-10.4,-1.811421633,0.887708127,-8.186880456,-7.166048365,-9.756601,0.9359567
C[C@H](CCC(=O)NCCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](CC(C)(C)O)CC[C@]4(C)[C@H]3CC[C@]12C,initial_370,reference,8.089406967,8.122926712,5.948954582,9.815057755,-10.4,-2.180907249,0.931988358,-7.823108825,-7.062185445,-9.750861,0.9373152
NC(=[NH2+])NCCC[C@H](N)CNC(=O)O,initial_370,reference,6.503826618,6.597239494,7.089356422,8.93108654,-10.4,-1.69453454,0.926908612,-7.758290915,-7.252929732,-9.763229,0.8291197
C[C@H](CCCC(C)(C)O)[C@@H]1CCCC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C,initial_370,reference,6.454707146,6.175562382,6.089831352,9.081788063,-10.4,-1.587970018,0.922407269,-7.388167932,-6.966570039,-9.748381,0.97613853
C[C@H](N)CNC(=O)O,initial_370,reference,7.928150654,7.85546875,6.576889038,9.14313221,-10.4,-1.863138437,0.918991506,-7.670715784,-7.33459551,-9.765689,0.757821
CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)C(C)(O)C(O)C3)CCCC21C,initial_370,reference,6.280162811,6.722717285,6.921767235,8.737134933,-10.4,-1.767806053,0.927389801,-8.384887,-7.963408,-9.317551,0.8245614035087719
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C23CCCC3)CC(O)CC1O,initial_370,reference,8.259018898,6.655816555,5.406583786,8.346776962,-10.4,-1.321455121,0.931675136,-7.936812,-7.943096,-8.891834,0.4375
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)C(C)C1O,initial_370,reference,5.15130806,5.884360313,6.054068089,7.190689087,-10.4,-0.896679044,0.913862407,-8.755760738,-7.197756663,-9.758248,0.96242404
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CC(C)C)CC(O)C(OCCCO)C1O,initial_370,reference,6.293224335,6.34513855,6.87438488,8.771047592,-10.4,-0.35792768,0.923772633,-9.349765333,-6.830968957,-9.754892,0.9531806
CC(C=CCC(O)C12CC3CC(CC(C3)C1)C2)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,4.882074833,5.941279888,4.563586712,4.859344006,-10.4,0.845452905,0.924613595,-8.028918861,-7.007486893,-9.764848,0.9384643
CC1=C(C=CC2=CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(Cc2ccccc2)C1O,initial_370,reference,5.367377281,6.323412895,5.683225155,7.648614883,-10.4,-1.012868762,0.92929858,-7.941974,-7.725323,-8.93403,0.4146341463414634
CC(CCCCNS(=O)(=O)CCO)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.402383804,5.981675625,7.217874527,8.28619194,-10.4,-1.135107994,0.926983654,-8.419413,-7.851104,-9.252714,0.6470588235294118
CONC(=O)CCCCC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.604780197,5.58552599,6.910159111,7.790302277,-10.4,-1.069203854,0.929161489,-8.822416,-7.884587,-9.021453,0.6666666666666666
CCOC(=O)C(CC(=O)OC)NC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(O)(CC)CC)c(C)c2)n1CC,initial_370,reference,4.302200317,6.317929745,4.589607239,8.972543716,-10.4,-2.071055889,0.931637466,-8.917138741,-6.277386336,-9.745531,0.93916357
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)OCC(C)C(C)(C)O)CC1O,newRef_137,reference,9.136948586,9.149597168,7.263669014,7.518614769,-10.4,-2.084537983,0.929705918,-8.435871,-8.245414,-9.181107,0.5285714285714286
CCn1c(C(=O)NCC(=O)O)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G3,transmol-reinvent-gmdldr,6.502767563,6.146933556,7.36817503,8.725636482,-10.487,-1.632842541,0.923184216,-8.175538451,-6.964595582,-9.744515,0.9658854
CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(=O)C(C)(C)C)c(C)c2)n1CC,G2,reinvent_transmol,5.15130806,5.884360313,6.054068089,7.190689087,-10.5,-1.103218436,0.917019188,-8.155499143,-7.134435192,-9.74381,0.94457453
CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC,G2,reinvent_transmol,6.47214222,6.486810207,6.961515903,8.376525879,-10.5,-0.790466905,0.914329708,-7.647578128,-7.089709082,-9.746063,0.94633913
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC(O)C1O,G2,gmdldr_reinvent,7.90452528,8.149422646,7.620714188,9.68428421,-10.5,-1.779565573,0.933268726,-6.560182207,-7.200322093,-9.750057,0.9684044
C=C1C(O)CC(=CC=C2CC(O)CC(O)C2)CC1O,G2,gmdldr_reinvent,5.52834034,5.124266148,4.593080521,8.828229904,-10.5,0.957928121,0.921146572,-7.700636752,-6.648361384,-9.76579,0.89827305
CCn1c(C(=O)NCC(=O)O)ccc1C(CC)(CC)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,G2,gmdldr_reinvent,5.761841774,5.286001682,7.037911415,6.451224327,-10.5,-1.39810729,0.920120358,-7.613147785,-7.23259057,-9.744048,0.9598038
C[C@H](CC#CC(C)(C)O)[C@H]1CC[C@@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C,initial_370,reference,7.416232109,8.892336845,7.918863297,9.198052406,-10.5,-2.636467457,0.919706821,-7.681322044,-6.842341906,-9.744781,0.9612205
C=C1/C(=C\C=C(/C)c2cccc(CCC#CCC(O)(C(F)(F)F)C(F)(F)F)c2)C[C@@H](O)C[C@@H]1O,initial_370,reference,4.527248383,6.045809269,5.522279263,9.016487122,-10.5,-1.694942474,0.92147398,-8.533431332,-7.011533578,-9.764633,0.9159446
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4(/C=C\C(=O)OCC)CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,initial_370,reference,6.109093666,6.202278137,6.355064869,9.089282036,-10.5,-1.56392622,0.919558167,-8.964601513,-6.378928904,-9.749315,0.9584554
CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)C4(CO4)C(O)C3)CCCC21C,initial_370,reference,6.927373886,6.740649223,5.507672787,9.182147026,-10.5,-1.504187226,0.925538838,-8.437467,-7.959956,-8.981934,0.7833333333333333
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)OCCCC(O)(CC)CC)CC(O)CC1C(F)F,initial_370,reference,5.346180439,5.849396706,5.771950722,6.741409302,-10.5,-1.349845886,0.92651397,-8.042603,-7.514037,-9.136445,0.4567901234567901
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2C)CC(O)CC1O,initial_370,reference,7.045526028,6.536258221,4.894399643,9.139110565,-10.5,-0.976922035,0.919871747,-7.171239825,-6.64314193,-9.765759,0.95519376
CC(CCCCC(=O)Nc1ccccc1N)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,initial_370,reference,6.268085003,5.909630775,6.623981476,7.867389679,-10.5,-1.597914457,0.919548213,-8.38704,-7.329353,-8.696621,0.5945945945945946
